ID,Date,IngredientName,Stock
2308,2020-09-12 23:04:42.082296,egg,214
2309,2020-09-12 23:04:42.082296,beef,232
2310,2020-09-11 23:04:42.082296,chicken,178
2311,2020-09-11 23:04:42.082296,bread,6
2312,2020-09-11 23:04:42.082296,lettuce,20
2313,2020-09-11 23:04:42.082296,potato,282
2314,2020-09-11 23:04:42.082296,carotte,11
2315,2020-09-11 23:04:42.082296,rice,185
2316,2020-09-11 23:04:42.082296,pork,0
2317,2020-09-11 23:04:42.082296,mushroom,128
2318,2020-09-11 23:04:42.082296,tomato,137
2319,2020-09-11 23:04:42.082296,egg,154
2320,2020-09-11 23:04:42.082296,beef,245
2321,2020-09-10 23:04:42.082296,chicken,248
2322,2020-09-10 23:04:42.082296,bread,233
2323,2020-09-10 23:04:42.082296,lettuce,222
2324,2020-09-10 23:04:42.082296,potato,193
2325,2020-09-10 23:04:42.082296,carotte,29
2326,2020-09-10 23:04:42.082296,rice,272
2327,2020-09-10 23:04:42.082296,pork,52
2328,2020-09-10 23:04:42.082296,mushroom,65
2329,2020-09-10 23:04:42.082296,tomato,180
2330,2020-09-10 23:04:42.082296,egg,172
2331,2020-09-10 23:04:42.082296,beef,182
2332,2020-09-09 23:04:42.082296,chicken,238
2333,2020-09-09 23:04:42.082296,bread,42
2334,2020-09-09 23:04:42.082296,lettuce,151
2335,2020-09-09 23:04:42.082296,potato,94
2336,2020-09-09 23:04:42.082296,carotte,225
2337,2020-09-09 23:04:42.082296,rice,179
2338,2020-09-09 23:04:42.082296,pork,43
2339,2020-09-09 23:04:42.082296,mushroom,86
2340,2020-09-09 23:04:42.082296,tomato,143
2341,2020-09-09 23:04:42.082296,egg,141
2342,2020-09-09 23:04:42.082296,beef,123
2343,2020-09-08 23:04:42.082296,chicken,22
2344,2020-09-08 23:04:42.082296,bread,159
2345,2020-09-08 23:04:42.082296,lettuce,136
2346,2020-09-08 23:04:42.082296,potato,208
2347,2020-09-08 23:04:42.082296,carotte,130
2348,2020-09-08 23:04:42.082296,rice,188
2349,2020-09-08 23:04:42.082296,pork,194
2350,2020-09-08 23:04:42.082296,mushroom,128
2351,2020-09-08 23:04:42.082296,tomato,119
2352,2020-09-08 23:04:42.082296,egg,161
2353,2020-09-08 23:04:42.082296,beef,107
2354,2020-09-07 23:04:42.082296,chicken,7
2355,2020-09-07 23:04:42.082296,bread,95
2356,2020-09-07 23:04:42.082296,lettuce,98
2357,2020-09-07 23:04:42.082296,potato,290
2358,2020-09-07 23:04:42.082296,carotte,275
2359,2020-09-07 23:04:42.082296,rice,17
2360,2020-09-07 23:04:42.082296,pork,70
2361,2020-09-07 23:04:42.082296,mushroom,55
2362,2020-09-07 23:04:42.082296,tomato,252
2363,2020-09-07 23:04:42.082296,egg,145
2364,2020-09-07 23:04:42.082296,beef,92
2365,2020-09-06 23:04:42.082296,chicken,36
2366,2020-09-06 23:04:42.082296,bread,27
2367,2020-09-06 23:04:42.082296,lettuce,21
2368,2020-09-06 23:04:42.082296,potato,208
2369,2020-09-06 23:04:42.082296,carotte,156
2370,2020-09-06 23:04:42.082296,rice,109
2371,2020-09-06 23:04:42.082296,pork,51
2372,2020-09-06 23:04:42.082296,mushroom,194
2373,2020-09-06 23:04:42.082296,tomato,157
2374,2020-09-06 23:04:42.082296,egg,183
2375,2020-09-06 23:04:42.082296,beef,138
2376,2020-09-05 23:04:42.082296,chicken,286
2377,2020-09-05 23:04:42.082296,bread,34
2378,2020-09-05 23:04:42.082296,lettuce,1
2379,2020-09-05 23:04:42.082296,potato,151
2380,2020-09-05 23:04:42.082296,carotte,161
2381,2020-09-05 23:04:42.082296,rice,295
2382,2020-09-05 23:04:42.082296,pork,47
2383,2020-09-05 23:04:42.082296,mushroom,204
2384,2020-09-05 23:04:42.082296,tomato,118
2385,2020-09-05 23:04:42.082296,egg,169
2386,2020-09-05 23:04:42.082296,beef,259
2387,2020-09-04 23:04:42.082296,chicken,263
2388,2020-09-04 23:04:42.082296,bread,182
2389,2020-09-04 23:04:42.082296,lettuce,135
2390,2020-09-04 23:04:42.082296,potato,124
2391,2020-09-04 23:04:42.082296,carotte,118
2392,2020-09-04 23:04:42.082296,rice,85
2393,2020-09-04 23:04:42.082296,pork,130
2394,2020-09-04 23:04:42.082296,mushroom,292
2395,2020-09-04 23:04:42.082296,tomato,54
2396,2020-09-04 23:04:42.082296,egg,240
2397,2020-09-04 23:04:42.082296,beef,180
2398,2020-09-03 23:04:42.082296,chicken,8
2399,2020-09-03 23:04:42.082296,bread,125
2400,2020-09-03 23:04:42.082296,lettuce,293
2401,2020-09-03 23:04:42.082296,potato,160
2402,2020-09-03 23:04:42.082296,carotte,75
2403,2020-09-03 23:04:42.082296,rice,104
2404,2020-09-03 23:04:42.082296,pork,228
2405,2020-09-03 23:04:42.082296,mushroom,229
2406,2020-09-03 23:04:42.082296,tomato,289
2407,2020-09-03 23:04:42.082296,egg,36
2408,2020-09-03 23:04:42.082296,beef,161
2409,2020-09-02 23:04:42.082296,chicken,271
2410,2020-09-02 23:04:42.082296,bread,144
2411,2020-09-02 23:04:42.082296,lettuce,172
2412,2020-09-02 23:04:42.082296,potato,108
2413,2020-09-02 23:04:42.082296,carotte,1
2414,2020-09-02 23:04:42.082296,rice,288
2415,2020-09-02 23:04:42.082296,pork,279
2416,2020-09-02 23:04:42.082296,mushroom,154
2417,2020-09-02 23:04:42.082296,tomato,52
2418,2020-09-02 23:04:42.082296,egg,206
2419,2020-09-02 23:04:42.082296,beef,160
2420,2020-09-01 23:04:42.082296,chicken,245
2421,2020-09-01 23:04:42.082296,bread,292
2422,2020-09-01 23:04:42.082296,lettuce,180
2423,2020-09-01 23:04:42.082296,potato,238
2424,2020-09-01 23:04:42.082296,carotte,250
2425,2020-09-01 23:04:42.082296,rice,5
2426,2020-09-01 23:04:42.082296,pork,54
2427,2020-09-01 23:04:42.082296,mushroom,200
2428,2020-09-01 23:04:42.082296,tomato,237
2429,2020-09-01 23:04:42.082296,egg,279
2430,2020-09-01 23:04:42.082296,beef,218
2431,2020-08-31 23:04:42.082296,chicken,17
2432,2020-08-31 23:04:42.082296,bread,239
2433,2020-08-31 23:04:42.082296,lettuce,195
2434,2020-08-31 23:04:42.082296,potato,212
2435,2020-08-31 23:04:42.082296,carotte,117
2436,2020-08-31 23:04:42.082296,rice,190
2437,2020-08-31 23:04:42.082296,pork,192
2438,2020-08-31 23:04:42.082296,mushroom,251
2439,2020-08-31 23:04:42.082296,tomato,49
2440,2020-08-31 23:04:42.082296,egg,80
2441,2020-08-31 23:04:42.082296,beef,293
2442,2020-08-30 23:04:42.082296,chicken,99
2443,2020-08-30 23:04:42.082296,bread,239
2444,2020-08-30 23:04:42.082296,lettuce,98
2445,2020-08-30 23:04:42.082296,potato,228
2446,2020-08-30 23:04:42.082296,carotte,131
2447,2020-08-30 23:04:42.082296,rice,279
2448,2020-08-30 23:04:42.082296,pork,50
2449,2020-08-30 23:04:42.082296,mushroom,275
2450,2020-08-30 23:04:42.082296,tomato,9
2451,2020-08-30 23:04:42.082296,egg,87
2452,2020-08-30 23:04:42.082296,beef,257
2453,2020-08-29 23:04:42.082296,chicken,20
2454,2020-08-29 23:04:42.082296,bread,77
2455,2020-08-29 23:04:42.082296,lettuce,266
2456,2020-08-29 23:04:42.082296,potato,233
2457,2020-08-29 23:04:42.082296,carotte,192
2458,2020-08-29 23:04:42.082296,rice,204
2459,2020-08-29 23:04:42.082296,pork,15
2460,2020-08-29 23:04:42.082296,mushroom,20
2461,2020-08-29 23:04:42.082296,tomato,272
2462,2020-08-29 23:04:42.082296,egg,101
2463,2020-08-29 23:04:42.082296,beef,176
2464,2020-08-28 23:04:42.082296,chicken,67
2465,2020-08-28 23:04:42.082296,bread,122
2466,2020-08-28 23:04:42.082296,lettuce,89
2467,2020-08-28 23:04:42.082296,potato,132
2468,2020-08-28 23:04:42.082296,carotte,30
2469,2020-08-28 23:04:42.082296,rice,75
2470,2020-08-28 23:04:42.082296,pork,65
2471,2020-08-28 23:04:42.082296,mushroom,206
2472,2020-08-28 23:04:42.082296,tomato,137
2473,2020-08-28 23:04:42.082296,egg,94
2474,2020-08-28 23:04:42.082296,beef,44
2475,2020-08-27 23:04:42.082296,chicken,293
2476,2020-08-27 23:04:42.082296,bread,43
2477,2020-08-27 23:04:42.082296,lettuce,282
2478,2020-08-27 23:04:42.082296,potato,139
2479,2020-08-27 23:04:42.082296,carotte,213
2480,2020-08-27 23:04:42.082296,rice,258
2481,2020-08-27 23:04:42.082296,pork,108
2482,2020-08-27 23:04:42.082296,mushroom,117
2483,2020-08-27 23:04:42.082296,tomato,35
2484,2020-08-27 23:04:42.082296,egg,129
2485,2020-08-27 23:04:42.082296,beef,82
2486,2020-08-26 23:04:42.082296,chicken,298
2487,2020-08-26 23:04:42.082296,bread,189
2488,2020-08-26 23:04:42.082296,lettuce,47
2489,2020-08-26 23:04:42.082296,potato,270
2490,2020-08-26 23:04:42.082296,carotte,50
2491,2020-08-26 23:04:42.082296,rice,189
2492,2020-08-26 23:04:42.082296,pork,193
2493,2020-08-26 23:04:42.082296,mushroom,259
2494,2020-08-26 23:04:42.082296,tomato,204
2495,2020-08-26 23:04:42.082296,egg,98
2496,2020-08-26 23:04:42.082296,beef,96
2497,2020-08-25 23:04:42.082296,chicken,212
2498,2020-08-25 23:04:42.082296,bread,71
2499,2020-08-25 23:04:42.082296,lettuce,165
2500,2020-08-25 23:04:42.082296,potato,117
2501,2020-08-25 23:04:42.082296,carotte,290
2502,2020-08-25 23:04:42.082296,rice,51
2503,2020-08-25 23:04:42.082296,pork,265
2504,2020-08-25 23:04:42.082296,mushroom,67
2505,2020-08-25 23:04:42.082296,tomato,161
2506,2020-08-25 23:04:42.082296,egg,268
2507,2020-08-25 23:04:42.082296,beef,138
2508,2020-08-24 23:04:42.082296,chicken,171
2509,2020-08-24 23:04:42.082296,bread,168
2510,2020-08-24 23:04:42.082296,lettuce,38
2511,2020-08-24 23:04:42.082296,potato,298
2512,2020-08-24 23:04:42.082296,carotte,131
2513,2020-08-24 23:04:42.082296,rice,274
2514,2020-08-24 23:04:42.082296,pork,71
2515,2020-08-24 23:04:42.082296,mushroom,240
2516,2020-08-24 23:04:42.082296,tomato,0
2517,2020-08-24 23:04:42.082296,egg,5
2518,2020-08-24 23:04:42.082296,beef,141
2519,2020-08-23 23:04:42.082296,chicken,188
2520,2020-08-23 23:04:42.082296,bread,150
2521,2020-08-23 23:04:42.082296,lettuce,264
2522,2020-08-23 23:04:42.082296,potato,51
2523,2020-08-23 23:04:42.082296,carotte,92
2524,2020-08-23 23:04:42.082296,rice,172
2525,2020-08-23 23:04:42.082296,pork,213
2526,2020-08-23 23:04:42.082296,mushroom,156
2527,2020-08-23 23:04:42.082296,tomato,46
2528,2020-08-23 23:04:42.082296,egg,271
2529,2020-08-23 23:04:42.082296,beef,277
2530,2020-08-22 23:04:42.082296,chicken,104
2531,2020-08-22 23:04:42.082296,bread,286
2532,2020-08-22 23:04:42.082296,lettuce,114
2533,2020-08-22 23:04:42.082296,potato,92
2534,2020-08-22 23:04:42.082296,carotte,115
2535,2020-08-22 23:04:42.082296,rice,205
2536,2020-08-22 23:04:42.082296,pork,40
2537,2020-08-22 23:04:42.082296,mushroom,211
2538,2020-08-22 23:04:42.082296,tomato,84
2539,2020-08-22 23:04:42.082296,egg,273
2540,2020-08-22 23:04:42.082296,beef,85
2541,2020-08-21 23:04:42.082296,chicken,78
2542,2020-08-21 23:04:42.082296,bread,180
2543,2020-08-21 23:04:42.082296,lettuce,50
2544,2020-08-21 23:04:42.082296,potato,226
2545,2020-08-21 23:04:42.082296,carotte,246
2546,2020-08-21 23:04:42.082296,rice,272
2547,2020-08-21 23:04:42.082296,pork,74
2548,2020-08-21 23:04:42.082296,mushroom,47
2549,2020-08-21 23:04:42.082296,tomato,75
2550,2020-08-21 23:04:42.082296,egg,148
2551,2020-08-21 23:04:42.082296,beef,135
2552,2020-08-20 23:04:42.082296,chicken,98
2553,2020-08-20 23:04:42.082296,bread,273
2554,2020-08-20 23:04:42.082296,lettuce,255
2555,2020-08-20 23:04:42.082296,potato,208
2556,2020-08-20 23:04:42.082296,carotte,286
2557,2020-08-20 23:04:42.082296,rice,26
2558,2020-08-20 23:04:42.082296,pork,163
2559,2020-08-20 23:04:42.082296,mushroom,274
2560,2020-08-20 23:04:42.082296,tomato,177
2561,2020-08-20 23:04:42.082296,egg,74
2562,2020-08-20 23:04:42.082296,beef,204
2563,2020-08-19 23:04:42.082296,chicken,153
2564,2020-08-19 23:04:42.082296,bread,59
2565,2020-08-19 23:04:42.082296,lettuce,205
2566,2020-08-19 23:04:42.082296,potato,116
2567,2020-08-19 23:04:42.082296,carotte,266
2568,2020-08-19 23:04:42.082296,rice,49
2569,2020-08-19 23:04:42.082296,pork,275
2570,2020-08-19 23:04:42.082296,mushroom,27
2571,2020-08-19 23:04:42.082296,tomato,183
2572,2020-08-19 23:04:42.082296,egg,133
2573,2020-08-19 23:04:42.082296,beef,150
2574,2020-08-18 23:04:42.082296,chicken,101
2575,2020-08-18 23:04:42.082296,bread,248
2576,2020-08-18 23:04:42.082296,lettuce,246
2577,2020-08-18 23:04:42.082296,potato,0
2578,2020-08-18 23:04:42.082296,carotte,133
2579,2020-08-18 23:04:42.082296,rice,223
2580,2020-08-18 23:04:42.082296,pork,186
2581,2020-08-18 23:04:42.082296,mushroom,259
2582,2020-08-18 23:04:42.082296,tomato,95
2583,2020-08-18 23:04:42.082296,egg,69
2584,2020-08-18 23:04:42.082296,beef,147
2585,2020-08-17 23:04:42.082296,chicken,66
2586,2020-08-17 23:04:42.082296,bread,56
2587,2020-08-17 23:04:42.082296,lettuce,261
2588,2020-08-17 23:04:42.082296,potato,28
2589,2020-08-17 23:04:42.082296,carotte,222
2590,2020-08-17 23:04:42.082296,rice,193
2591,2020-08-17 23:04:42.082296,pork,272
2592,2020-08-17 23:04:42.082296,mushroom,54
2593,2020-08-17 23:04:42.082296,tomato,287
2594,2020-08-17 23:04:42.082296,egg,220
2595,2020-08-17 23:04:42.082296,beef,257
2596,2020-08-16 23:04:42.082296,chicken,235
2597,2020-08-16 23:04:42.082296,bread,170
2598,2020-08-16 23:04:42.082296,lettuce,144
2599,2020-08-16 23:04:42.082296,potato,162
2600,2020-08-16 23:04:42.082296,carotte,113
2601,2020-08-16 23:04:42.082296,rice,45
2602,2020-08-16 23:04:42.082296,pork,242
2603,2020-08-16 23:04:42.082296,mushroom,247
2604,2020-08-16 23:04:42.082296,tomato,148
2605,2020-08-16 23:04:42.082296,egg,89
2606,2020-08-16 23:04:42.082296,beef,265
2607,2020-08-15 23:04:42.082296,chicken,126
2608,2020-08-15 23:04:42.082296,bread,115
2609,2020-08-15 23:04:42.082296,lettuce,70
2610,2020-08-15 23:04:42.082296,potato,198
2611,2020-08-15 23:04:42.082296,carotte,262
2612,2020-08-15 23:04:42.082296,rice,137
2613,2020-08-15 23:04:42.082296,pork,103
2614,2020-08-15 23:04:42.082296,mushroom,43
2615,2020-08-15 23:04:42.082296,tomato,155
2616,2020-08-15 23:04:42.082296,egg,201
2617,2020-08-15 23:04:42.082296,beef,277
2618,2020-08-14 23:04:42.082296,chicken,171
2619,2020-08-14 23:04:42.082296,bread,14
2620,2020-08-14 23:04:42.082296,lettuce,239
2621,2020-08-14 23:04:42.082296,potato,64
2622,2020-08-14 23:04:42.082296,carotte,50
2623,2020-08-14 23:04:42.082296,rice,235
2624,2020-08-14 23:04:42.082296,pork,156
2625,2020-08-14 23:04:42.082296,mushroom,65
2626,2020-08-14 23:04:42.082296,tomato,183
2627,2020-08-14 23:04:42.082296,egg,76
2628,2020-08-14 23:04:42.082296,beef,100
2629,2020-08-13 23:04:42.082296,chicken,228
2630,2020-08-13 23:04:42.082296,bread,260
2631,2020-08-13 23:04:42.082296,lettuce,211
2632,2020-08-13 23:04:42.082296,potato,13
2633,2020-08-13 23:04:42.082296,carotte,126
2634,2020-08-13 23:04:42.082296,rice,215
2635,2020-08-13 23:04:42.082296,pork,121
2636,2020-08-13 23:04:42.082296,mushroom,13
2637,2020-08-13 23:04:42.082296,tomato,300
2638,2020-08-13 23:04:42.082296,egg,6
2639,2020-08-13 23:04:42.082296,beef,43
2640,2020-08-12 23:04:42.082296,chicken,290
2641,2020-08-12 23:04:42.082296,bread,226
2642,2020-08-12 23:04:42.082296,lettuce,212
2643,2020-08-12 23:04:42.082296,potato,51
2644,2020-08-12 23:04:42.082296,carotte,172
2645,2020-08-12 23:04:42.082296,rice,212
2646,2020-08-12 23:04:42.082296,pork,249
2647,2020-08-12 23:04:42.082296,mushroom,175
2648,2020-08-12 23:04:42.082296,tomato,68
2649,2020-08-12 23:04:42.082296,egg,208
2650,2020-08-12 23:04:42.082296,beef,83
2651,2020-08-11 23:04:42.082296,chicken,289
2652,2020-08-11 23:04:42.082296,bread,272
2653,2020-08-11 23:04:42.082296,lettuce,1
2654,2020-08-11 23:04:42.082296,potato,65
2655,2020-08-11 23:04:42.082296,carotte,190
2656,2020-08-11 23:04:42.082296,rice,167
2657,2020-08-11 23:04:42.082296,pork,170
2658,2020-08-11 23:04:42.082296,mushroom,264
2659,2020-08-11 23:04:42.082296,tomato,19
2660,2020-08-11 23:04:42.082296,egg,38
2661,2020-08-11 23:04:42.082296,beef,180
2662,2020-08-10 23:04:42.082296,chicken,277
2663,2020-08-10 23:04:42.082296,bread,190
2664,2020-08-10 23:04:42.082296,lettuce,149
2665,2020-08-10 23:04:42.082296,potato,271
2666,2020-08-10 23:04:42.082296,carotte,88
2667,2020-08-10 23:04:42.082296,rice,82
2668,2020-08-10 23:04:42.082296,pork,89
2669,2020-08-10 23:04:42.082296,mushroom,10
2670,2020-08-10 23:04:42.082296,tomato,186
2671,2020-08-10 23:04:42.082296,egg,179
2672,2020-08-10 23:04:42.082296,beef,230
2673,2020-08-09 23:04:42.082296,chicken,224
2674,2020-08-09 23:04:42.082296,bread,15
2675,2020-08-09 23:04:42.082296,lettuce,84
2676,2020-08-09 23:04:42.082296,potato,75
2677,2020-08-09 23:04:42.082296,carotte,219
2678,2020-08-09 23:04:42.082296,rice,255
2679,2020-08-09 23:04:42.082296,pork,24
2680,2020-08-09 23:04:42.082296,mushroom,151
2681,2020-08-09 23:04:42.082296,tomato,275
2682,2020-08-09 23:04:42.082296,egg,82
2683,2020-08-09 23:04:42.082296,beef,276
2684,2020-08-08 23:04:42.082296,chicken,294
2685,2020-08-08 23:04:42.082296,bread,108
2686,2020-08-08 23:04:42.082296,lettuce,136
2687,2020-08-08 23:04:42.082296,potato,35
2688,2020-08-08 23:04:42.082296,carotte,243
2689,2020-08-08 23:04:42.082296,rice,42
2690,2020-08-08 23:04:42.082296,pork,299
2691,2020-08-08 23:04:42.082296,mushroom,93
2692,2020-08-08 23:04:42.082296,tomato,150
2693,2020-08-08 23:04:42.082296,egg,234
2694,2020-08-08 23:04:42.082296,beef,280
2695,2020-08-07 23:04:42.082296,chicken,50
2696,2020-08-07 23:04:42.082296,bread,11
2697,2020-08-07 23:04:42.082296,lettuce,283
2698,2020-08-07 23:04:42.082296,potato,72
2699,2020-08-07 23:04:42.082296,carotte,124
2700,2020-08-07 23:04:42.082296,rice,190
2701,2020-08-07 23:04:42.082296,pork,157
2702,2020-08-07 23:04:42.082296,mushroom,230
2703,2020-08-07 23:04:42.082296,tomato,229
2704,2020-08-07 23:04:42.082296,egg,24
2705,2020-08-07 23:04:42.082296,beef,153
2706,2020-08-06 23:04:42.082296,chicken,299
2707,2020-08-06 23:04:42.082296,bread,236
2708,2020-08-06 23:04:42.082296,lettuce,166
2709,2020-08-06 23:04:42.082296,potato,207
2710,2020-08-06 23:04:42.082296,carotte,197
2711,2020-08-06 23:04:42.082296,rice,35
2712,2020-08-06 23:04:42.082296,pork,71
2713,2020-08-06 23:04:42.082296,mushroom,66
2714,2020-08-06 23:04:42.082296,tomato,285
2715,2020-08-06 23:04:42.082296,egg,105
2716,2020-08-06 23:04:42.082296,beef,73
2717,2020-08-05 23:04:42.082296,chicken,50
2718,2020-08-05 23:04:42.082296,bread,177
2719,2020-08-05 23:04:42.082296,lettuce,197
2720,2020-08-05 23:04:42.082296,potato,295
2721,2020-08-05 23:04:42.082296,carotte,57
2722,2020-08-05 23:04:42.082296,rice,287
2723,2020-08-05 23:04:42.082296,pork,280
2724,2020-08-05 23:04:42.082296,mushroom,274
2725,2020-08-05 23:04:42.082296,tomato,227
2726,2020-08-05 23:04:42.082296,egg,286
2727,2020-08-05 23:04:42.082296,beef,255
2728,2020-08-04 23:04:42.082296,chicken,150
2729,2020-08-04 23:04:42.082296,bread,22
2730,2020-08-04 23:04:42.082296,lettuce,100
2731,2020-08-04 23:04:42.082296,potato,223
2732,2020-08-04 23:04:42.082296,carotte,127
2733,2020-08-04 23:04:42.082296,rice,103
2734,2020-08-04 23:04:42.082296,pork,163
2735,2020-08-04 23:04:42.082296,mushroom,280
2736,2020-08-04 23:04:42.082296,tomato,261
2737,2020-08-04 23:04:42.082296,egg,104
2738,2020-08-04 23:04:42.082296,beef,290
2739,2020-08-03 23:04:42.082296,chicken,235
2740,2020-08-03 23:04:42.082296,bread,74
2741,2020-08-03 23:04:42.082296,lettuce,227
2742,2020-08-03 23:04:42.082296,potato,106
2743,2020-08-03 23:04:42.082296,carotte,74
2744,2020-08-03 23:04:42.082296,rice,233
2745,2020-08-03 23:04:42.082296,pork,250
2746,2020-08-03 23:04:42.082296,mushroom,8
2747,2020-08-03 23:04:42.082296,tomato,137
2748,2020-08-03 23:04:42.082296,egg,276
2749,2020-08-03 23:04:42.082296,beef,28
2750,2020-08-02 23:04:42.082296,chicken,131
2751,2020-08-02 23:04:42.082296,bread,28
2752,2020-08-02 23:04:42.082296,lettuce,188
2753,2020-08-02 23:04:42.082296,potato,241
2754,2020-08-02 23:04:42.082296,carotte,92
2755,2020-08-02 23:04:42.082296,rice,46
2756,2020-08-02 23:04:42.082296,pork,65
2757,2020-08-02 23:04:42.082296,mushroom,209
2758,2020-08-02 23:04:42.082296,tomato,223
2759,2020-08-02 23:04:42.082296,egg,124
2760,2020-08-02 23:04:42.082296,beef,44
2761,2020-08-01 23:04:42.082296,chicken,116
2762,2020-08-01 23:04:42.082296,bread,175
2763,2020-08-01 23:04:42.082296,lettuce,218
2764,2020-08-01 23:04:42.082296,potato,63
2765,2020-08-01 23:04:42.082296,carotte,81
2766,2020-08-01 23:04:42.082296,rice,268
2767,2020-08-01 23:04:42.082296,pork,15
2768,2020-08-01 23:04:42.082296,mushroom,276
2769,2020-08-01 23:04:42.082296,tomato,261
2770,2020-08-01 23:04:42.082296,egg,29
2771,2020-08-01 23:04:42.082296,beef,199
2772,2020-07-31 23:04:42.082296,chicken,21
2773,2020-07-31 23:04:42.082296,bread,180
2774,2020-07-31 23:04:42.082296,lettuce,218
2775,2020-07-31 23:04:42.082296,potato,154
2776,2020-07-31 23:04:42.082296,carotte,112
2777,2020-07-31 23:04:42.082296,rice,267
2778,2020-07-31 23:04:42.082296,pork,18
2779,2020-07-31 23:04:42.082296,mushroom,162
2780,2020-07-31 23:04:42.082296,tomato,45
2781,2020-07-31 23:04:42.082296,egg,1
2782,2020-07-31 23:04:42.082296,beef,69
2783,2020-07-30 23:04:42.082296,chicken,274
2784,2020-07-30 23:04:42.082296,bread,178
2785,2020-07-30 23:04:42.082296,lettuce,239
2786,2020-07-30 23:04:42.082296,potato,246
2787,2020-07-30 23:04:42.082296,carotte,187
2788,2020-07-30 23:04:42.082296,rice,159
2789,2020-07-30 23:04:42.082296,pork,285
2790,2020-07-30 23:04:42.082296,mushroom,299
2791,2020-07-30 23:04:42.082296,tomato,242
2792,2020-07-30 23:04:42.082296,egg,32
2793,2020-07-30 23:04:42.082296,beef,51
2794,2020-07-29 23:04:42.082296,chicken,171
2795,2020-07-29 23:04:42.082296,bread,218
2796,2020-07-29 23:04:42.082296,lettuce,38
2797,2020-07-29 23:04:42.082296,potato,280
2798,2020-07-29 23:04:42.082296,carotte,26
2799,2020-07-29 23:04:42.082296,rice,19
2800,2020-07-29 23:04:42.082296,pork,69
2801,2020-07-29 23:04:42.082296,mushroom,105
2802,2020-07-29 23:04:42.082296,tomato,124
2803,2020-07-29 23:04:42.082296,egg,104
2804,2020-07-29 23:04:42.082296,beef,298
2805,2020-07-28 23:04:42.082296,chicken,76
2806,2020-07-28 23:04:42.082296,bread,93
2807,2020-07-28 23:04:42.082296,lettuce,187
2808,2020-07-28 23:04:42.082296,potato,130
2809,2020-07-28 23:04:42.082296,carotte,88
2810,2020-07-28 23:04:42.082296,rice,244
2811,2020-07-28 23:04:42.082296,pork,257
2812,2020-07-28 23:04:42.082296,mushroom,239
2813,2020-07-28 23:04:42.082296,tomato,234
2814,2020-07-28 23:04:42.082296,egg,289
2815,2020-07-28 23:04:42.082296,beef,270
2816,2020-07-27 23:04:42.082296,chicken,169
2817,2020-07-27 23:04:42.082296,bread,249
2818,2020-07-27 23:04:42.082296,lettuce,211
2819,2020-07-27 23:04:42.082296,potato,233
2820,2020-07-27 23:04:42.082296,carotte,233
2821,2020-07-27 23:04:42.082296,rice,12
2822,2020-07-27 23:04:42.082296,pork,212
2823,2020-07-27 23:04:42.082296,mushroom,289
2824,2020-07-27 23:04:42.082296,tomato,47
2825,2020-07-27 23:04:42.082296,egg,150
2826,2020-07-27 23:04:42.082296,beef,229
2827,2020-07-26 23:04:42.082296,chicken,151
2828,2020-07-26 23:04:42.082296,bread,145
2829,2020-07-26 23:04:42.082296,lettuce,6
2830,2020-07-26 23:04:42.082296,potato,95
2831,2020-07-26 23:04:42.082296,carotte,276
2832,2020-07-26 23:04:42.082296,rice,22
2833,2020-07-26 23:04:42.082296,pork,133
2834,2020-07-26 23:04:42.082296,mushroom,277
2835,2020-07-26 23:04:42.082296,tomato,232
2836,2020-07-26 23:04:42.082296,egg,265
2837,2020-07-26 23:04:42.082296,beef,54
2838,2020-07-25 23:04:42.082296,chicken,177
2839,2020-07-25 23:04:42.082296,bread,72
2840,2020-07-25 23:04:42.082296,lettuce,112
2841,2020-07-25 23:04:42.082296,potato,283
2842,2020-07-25 23:04:42.082296,carotte,145
2843,2020-07-25 23:04:42.082296,rice,91
2844,2020-07-25 23:04:42.082296,pork,135
2845,2020-07-25 23:04:42.082296,mushroom,169
2846,2020-07-25 23:04:42.082296,tomato,252
2847,2020-07-25 23:04:42.082296,egg,287
2848,2020-07-25 23:04:42.082296,beef,25
2849,2020-07-24 23:04:42.082296,chicken,265
2850,2020-07-24 23:04:42.082296,bread,132
2851,2020-07-24 23:04:42.082296,lettuce,31
2852,2020-07-24 23:04:42.082296,potato,69
2853,2020-07-24 23:04:42.082296,carotte,225
2854,2020-07-24 23:04:42.082296,rice,204
2855,2020-07-24 23:04:42.082296,pork,251
2856,2020-07-24 23:04:42.082296,mushroom,18
2857,2020-07-24 23:04:42.082296,tomato,170
2858,2020-07-24 23:04:42.082296,egg,148
2859,2020-07-24 23:04:42.082296,beef,265
2860,2020-07-23 23:04:42.082296,chicken,106
2861,2020-07-23 23:04:42.082296,bread,99
2862,2020-07-23 23:04:42.082296,lettuce,169
2863,2020-07-23 23:04:42.082296,potato,27
2864,2020-07-23 23:04:42.082296,carotte,95
2865,2020-07-23 23:04:42.082296,rice,269
2866,2020-07-23 23:04:42.082296,pork,66
2867,2020-07-23 23:04:42.082296,mushroom,219
2868,2020-07-23 23:04:42.082296,tomato,93
2869,2020-07-23 23:04:42.082296,egg,9
2870,2020-07-23 23:04:42.082296,beef,149
2871,2020-07-22 23:04:42.082296,chicken,231
2872,2020-07-22 23:04:42.082296,bread,80
2873,2020-07-22 23:04:42.082296,lettuce,222
2874,2020-07-22 23:04:42.082296,potato,136
